Source,Destination,Date,Departure_Time,Arrival_Time,Duration,Price,Currency,Airline,Stops
BLR,PNQ,2026-02-13,19:45:00,07:55:00,PT12H10M,175.37,EUR,HR,1
BLR,PNQ,2026-02-13,18:55:00,23:50:00,PT4H55M,178.60,EUR,AI,1
BLR,PNQ,2026-02-13,15:30:00,21:15:00,PT5H45M,178.60,EUR,AI,1
BLR,PNQ,2026-02-13,17:45:00,23:50:00,PT6H5M,179.65,EUR,AI,1
BLR,PNQ,2026-02-13,13:30:00,19:50:00,PT6H20M,179.65,EUR,AI,1
BLR,PNQ,2026-02-13,08:00:00,15:20:00,PT7H20M,182.80,EUR,AI,1
BLR,PNQ,2026-02-13,14:15:00,21:15:00,PT7H,196.45,EUR,AI,1
BLR,PNQ,2026-02-13,05:55:00,18:30:00,PT12H35M,230.24,EUR,HR,1
BLR,PNQ,2026-02-13,22:30:00,18:30:00,PT20H,230.24,EUR,HR,1
BLR,BOM,2026-02-13,00:10:00,02:00:00,PT1H50M,70.66,EUR,AI,0
BLR,BOM,2026-02-13,10:30:00,12:35:00,PT2H5M,70.66,EUR,AI,0
BLR,BOM,2026-02-13,09:10:00,11:10:00,PT2H,72.76,EUR,AI,0
BLR,BOM,2026-02-13,08:25:00,10:30:00,PT2H5M,72.76,EUR,AI,0
BLR,BOM,2026-02-13,13:45:00,15:50:00,PT2H5M,72.76,EUR,AI,0
BLR,BOM,2026-02-13,17:55:00,20:05:00,PT2H10M,79.06,EUR,AI,0
BLR,BOM,2026-02-13,06:40:00,08:45:00,PT2H5M,84.31,EUR,AI,0
BLR,BOM,2026-02-13,19:45:00,21:50:00,PT2H5M,84.31,EUR,AI,0
BLR,BOM,2026-02-13,22:45:00,00:50:00,PT2H5M,84.31,EUR,AI,0
BLR,BOM,2026-02-13,21:25:00,23:35:00,PT2H10M,84.31,EUR,AI,0
BLR,BOM,2026-02-13,21:00:00,22:35:00,PT1H35M,87.46,EUR,AI,0
BLR,BOM,2026-02-13,19:20:00,21:30:00,PT2H10M,87.46,EUR,AI,0
BLR,BOM,2026-02-13,05:40:00,10:00:00,PT4H20M,120.64,EUR,AI,1
BLR,BOM,2026-02-13,05:40:00,11:55:00,PT6H15M,120.64,EUR,AI,1
BLR,BOM,2026-02-13,13:50:00,09:00:00,PT19H10M,125.89,EUR,AI,1
BLR,BOM,2026-02-13,13:50:00,22:10:00,PT8H20M,129.04,EUR,AI,1
BLR,BOM,2026-02-13,10:00:00,14:45:00,PT4H45M,143.74,EUR,AI,1
BLR,BOM,2026-02-13,20:10:00,00:15:00,PT4H5M,157.39,EUR,AI,1
BLR,BOM,2026-02-13,07:00:00,13:55:00,PT6H55M,178.39,EUR,AI,1
BLR,BOM,2026-02-13,07:00:00,15:00:00,PT8H,178.39,EUR,AI,1
BLR,BOM,2026-02-13,22:30:00,08:20:00,PT9H50M,178.39,EUR,AI,1
BLR,BOM,2026-02-13,09:20:00,14:05:00,PT4H45M,179.44,EUR,AI,1
BLR,BOM,2026-02-13,13:35:00,19:10:00,PT5H35M,182.59,EUR,AI,1
BLR,BOM,2026-02-13,09:20:00,15:10:00,PT5H50M,182.59,EUR,AI,1
BLR,BOM,2026-02-13,13:35:00,22:45:00,PT9H10M,182.59,EUR,AI,1
BLR,BOM,2026-02-13,16:00:00,22:25:00,PT6H25M,182.59,EUR,AI,1
BLR,BOM,2026-02-13,15:30:00,22:25:00,PT6H55M,182.59,EUR,AI,1
BLR,BOM,2026-02-13,22:00:00,08:20:00,PT10H20M,182.59,EUR,AI,1
BLR,BOM,2026-02-13,18:55:00,01:25:00,PT6H30M,185.74,EUR,AI,1
BLR,BOM,2026-02-13,13:55:00,20:15:00,PT6H20M,186.79,EUR,AI,1
BLR,BOM,2026-02-13,13:30:00,19:35:00,PT6H5M,187.84,EUR,AI,1
BLR,BOM,2026-02-13,22:30:00,09:15:00,PT10H45M,187.84,EUR,AI,1
BLR,BOM,2026-02-13,11:10:00,17:45:00,PT6H35M,192.04,EUR,AI,1
BLR,BOM,2026-02-13,22:00:00,09:15:00,PT11H15M,192.04,EUR,AI,1
BLR,BOM,2026-02-13,17:45:00,00:15:00,PT6H30M,193.09,EUR,AI,1
BLR,BOM,2026-02-13,08:00:00,13:55:00,PT5H55M,194.14,EUR,AI,1
BLR,BOM,2026-02-13,08:00:00,15:00:00,PT7H,194.14,EUR,AI,1
BLR,BOM,2026-02-13,15:30:00,22:00:00,PT6H30M,194.14,EUR,AI,1
BLR,BOM,2026-02-13,18:55:00,00:55:00,PT6H,196.24,EUR,AI,1
BLR,BOM,2026-02-13,17:45:00,23:55:00,PT6H10M,196.24,EUR,AI,1
BLR,BOM,2026-02-13,13:30:00,20:15:00,PT6H45M,196.24,EUR,AI,1
BLR,BOM,2026-02-13,11:50:00,17:45:00,PT5H55M,197.29,EUR,AI,1
BLR,BOM,2026-02-13,11:50:00,19:00:00,PT7H10M,197.29,EUR,AI,1
BLR,BOM,2026-02-13,05:45:00,11:55:00,PT6H10M,200.44,EUR,AI,1
BLR,BOM,2026-02-13,05:45:00,12:00:00,PT6H15M,209.89,EUR,AI,1
BLR,BOM,2026-02-13,14:15:00,22:00:00,PT7H45M,213.04,EUR,AI,1
BLR,BOM,2026-02-13,22:30:00,07:40:00,PT9H10M,228.98,EUR,HR,1
BLR,BOM,2026-02-13,05:55:00,21:15:00,PT15H20M,228.98,EUR,HR,1
BLR,BOM,2026-02-13,22:30:00,21:15:00,PT22H45M,228.98,EUR,HR,1
BLR,BOM,2026-02-13,18:00:00,14:10:00,PT20H10M,238.08,EUR,HR,1
BLR,BOM,2026-02-13,11:10:00,17:20:00,PT6H10M,244.54,EUR,AI,1
BLR,BOM,2026-02-13,05:55:00,00:10:00,PT18H15M,264.68,EUR,HR,1
BLR,BOM,2026-02-13,09:45:00,19:25:00,PT9H40M,266.54,EUR,HR,1
BLR,BOM,2026-02-13,10:20:00,16:40:00,PT6H20M,293.89,EUR,AI,1
BLR,DEL,2026-02-13,13:55:00,16:50:00,PT2H55M,89.34,EUR,AI,0
BLR,DEL,2026-02-13,11:10:00,14:00:00,PT2H50M,93.54,EUR,AI,0
BLR,DEL,2026-02-13,22:30:00,01:30:00,PT3H,93.54,EUR,AI,0
BLR,DEL,2026-02-13,07:00:00,10:00:00,PT3H,93.54,EUR,AI,0
BLR,DEL,2026-02-13,09:45:00,12:40:00,PT2H55M,94.59,EUR,AI,0
BLR,DEL,2026-02-13,18:55:00,21:40:00,PT2H45M,96.69,EUR,AI,0
BLR,DEL,2026-02-13,22:00:00,00:45:00,PT2H45M,96.69,EUR,AI,0
BLR,DEL,2026-02-13,15:30:00,18:30:00,PT3H,96.69,EUR,AI,0
BLR,DEL,2026-02-13,19:20:00,22:30:00,PT3H10M,96.69,EUR,AI,0
BLR,DEL,2026-02-13,16:00:00,19:10:00,PT3H10M,96.69,EUR,AI,0
BLR,DEL,2026-02-13,11:50:00,14:35:00,PT2H45M,98.79,EUR,AI,0
BLR,DEL,2026-02-13,10:20:00,13:15:00,PT2H55M,98.79,EUR,AI,0
BLR,DEL,2026-02-13,13:30:00,16:25:00,PT2H55M,98.79,EUR,AI,0
BLR,DEL,2026-02-13,17:45:00,20:40:00,PT2H55M,98.79,EUR,AI,0
BLR,DEL,2026-02-13,20:35:00,23:30:00,PT2H55M,102.99,EUR,AI,0
BLR,DEL,2026-02-13,08:00:00,10:45:00,PT2H45M,109.29,EUR,AI,0
BLR,DEL,2026-02-13,19:45:00,22:40:00,PT2H55M,110.34,EUR,AI,0
BLR,DEL,2026-02-13,05:45:00,08:35:00,PT2H50M,115.59,EUR,AI,0
BLR,DEL,2026-02-13,14:15:00,17:15:00,PT3H,115.59,EUR,AI,0
BLR,DEL,2026-02-13,22:30:00,01:15:00,PT2H45M,122.02,EUR,GP,0
BLR,DEL,2026-02-13,05:55:00,08:45:00,PT2H50M,122.02,EUR,GP,0
BLR,DEL,2026-02-13,06:40:00,09:40:00,PT3H,125.04,EUR,AI,0
BLR,DEL,2026-02-13,17:55:00,23:10:00,PT5H15M,139.32,EUR,AI,1
BLR,DEL,2026-02-13,08:25:00,15:05:00,PT6H40M,140.37,EUR,AI,1
BLR,DEL,2026-02-13,08:25:00,14:05:00,PT5H40M,145.62,EUR,AI,1
BLR,DEL,2026-02-13,05:40:00,10:50:00,PT5H10M,146.67,EUR,AI,1
BLR,DEL,2026-02-13,13:50:00,19:50:00,PT6H,146.67,EUR,AI,1
BLR,DEL,2026-02-13,00:10:00,08:05:00,PT7H55M,147.72,EUR,AI,1
BLR,DEL,2026-02-13,20:10:00,00:55:00,PT4H45M,151.92,EUR,AI,1
BLR,DEL,2026-02-13,09:10:00,15:05:00,PT5H55M,159.27,EUR,AI,1
BLR,DEL,2026-02-13,21:25:00,03:45:00,PT6H20M,161.37,EUR,AI,1
BLR,DEL,2026-02-13,22:45:00,08:05:00,PT9H20M,161.37,EUR,AI,1
BLR,DEL,2026-02-13,13:35:00,18:55:00,PT5H20M,162.42,EUR,AI,1
BLR,DEL,2026-02-13,10:30:00,16:55:00,PT6H25M,163.47,EUR,AI,1
BLR,DEL,2026-02-13,10:30:00,17:10:00,PT6H40M,163.47,EUR,AI,1
BLR,DEL,2026-02-13,05:40:00,12:50:00,PT7H10M,163.47,EUR,AI,1
BLR,DEL,2026-02-13,06:40:00,12:15:00,PT5H35M,164.52,EUR,AI,1
BLR,DEL,2026-02-13,21:00:00,03:45:00,PT6H45M,164.52,EUR,AI,1
BLR,DEL,2026-02-13,19:45:00,01:00:00,PT5H15M,165.57,EUR,AI,1
BLR,DEL,2026-02-13,19:20:00,01:00:00,PT5H40M,165.57,EUR,AI,1
BLR,DEL,2026-02-13,13:45:00,19:45:00,PT6H,165.57,EUR,AI,1
BLR,DEL,2026-02-13,09:10:00,15:15:00,PT6H5M,165.57,EUR,AI,1
BLR,DEL,2026-02-13,10:00:00,17:35:00,PT7H35M,166.62,EUR,AI,1
BLR,DEL,2026-02-13,13:50:00,18:50:00,PT5H,168.72,EUR,AI,1
BLR,DEL,2026-02-13,13:35:00,19:55:00,PT6H20M,172.92,EUR,AI,1
BLR,DEL,2026-02-13,22:45:00,08:40:00,PT9H55M,178.17,EUR,AI,1
BLR,DEL,2026-02-13,00:10:00,08:40:00,PT8H30M,182.37,EUR,AI,1
BLR,DEL,2026-02-13,19:45:00,23:10:00,PT3H25M,183.42,EUR,AI,1
BLR,DEL,2026-02-13,19:20:00,23:10:00,PT3H50M,183.42,EUR,AI,1
BLR,DEL,2026-02-13,13:45:00,20:25:00,PT6H40M,183.42,EUR,AI,1
BLR,DEL,2026-02-13,18:00:00,08:25:00,PT14H25M,229.46,EUR,HR,1
BLR,DEL,2026-02-13,18:00:00,17:45:00,PT23H45M,229.46,EUR,HR,1
BLR,DEL,2026-02-13,09:45:00,18:30:00,PT8H45M,243.22,EUR,HR,1
BLR,MAA,2026-02-13,05:40:00,06:50:00,PT1H10M,41.47,EUR,AI,0
BLR,MAA,2026-02-13,13:50:00,14:50:00,PT1H,46.72,EUR,AI,0
BLR,MAA,2026-02-13,10:30:00,15:30:00,PT5H,148.15,EUR,AI,1
BLR,MAA,2026-02-13,10:30:00,20:10:00,PT9H40M,148.15,EUR,AI,1
BLR,MAA,2026-02-13,09:10:00,15:30:00,PT6H20M,150.25,EUR,AI,1
BLR,MAA,2026-02-13,13:45:00,20:10:00,PT6H25M,150.25,EUR,AI,1
BLR,MAA,2026-02-13,00:10:00,08:55:00,PT8H45M,152.35,EUR,AI,1
BLR,MAA,2026-02-13,17:55:00,23:10:00,PT5H15M,158.65,EUR,AI,1
BLR,MAA,2026-02-13,00:10:00,11:00:00,PT10H50M,158.65,EUR,AI,1
BLR,MAA,2026-02-13,22:45:00,11:00:00,PT12H15M,161.80,EUR,AI,1
BLR,MAA,2026-02-13,10:30:00,20:10:00,PT9H40M,162.85,EUR,AI,1
BLR,MAA,2026-02-13,13:45:00,20:10:00,PT6H25M,163.90,EUR,AI,1
BLR,MAA,2026-02-13,22:45:00,08:55:00,PT10H10M,166.00,EUR,AI,1
BLR,MAA,2026-02-13,19:45:00,00:55:00,PT5H10M,184.90,EUR,AI,1
BLR,MAA,2026-02-13,13:55:00,20:40:00,PT6H45M,185.95,EUR,AI,1
BLR,MAA,2026-02-13,22:30:00,05:20:00,PT6H50M,187.00,EUR,AI,1
BLR,MAA,2026-02-13,11:10:00,19:10:00,PT8H,187.00,EUR,AI,1
BLR,MAA,2026-02-13,07:00:00,15:10:00,PT8H10M,187.00,EUR,AI,1
BLR,MAA,2026-02-13,19:20:00,00:55:00,PT5H35M,188.05,EUR,AI,1
BLR,MAA,2026-02-13,09:45:00,16:35:00,PT6H50M,189.10,EUR,AI,1
BLR,MAA,2026-02-13,22:00:00,05:20:00,PT7H20M,191.20,EUR,AI,1
BLR,MAA,2026-02-13,15:30:00,23:50:00,PT8H20M,191.20,EUR,AI,1
BLR,MAA,2026-02-13,16:00:00,23:50:00,PT7H50M,191.20,EUR,AI,1
BLR,MAA,2026-02-13,11:50:00,19:10:00,PT7H20M,193.30,EUR,AI,1
BLR,MAA,2026-02-13,13:30:00,20:40:00,PT7H10M,195.40,EUR,AI,1
BLR,MAA,2026-02-13,22:30:00,08:55:00,PT10H25M,199.60,EUR,AI,1
BLR,MAA,2026-02-13,08:00:00,15:10:00,PT7H10M,203.80,EUR,AI,1
BLR,MAA,2026-02-13,08:00:00,16:35:00,PT8H35M,203.80,EUR,AI,1
BLR,MAA,2026-02-13,22:00:00,08:55:00,PT10H55M,203.80,EUR,AI,1
BLR,MAA,2026-02-13,16:00:00,22:55:00,PT6H55M,209.05,EUR,AI,1
BLR,MAA,2026-02-13,15:30:00,22:55:00,PT7H25M,209.05,EUR,AI,1
BLR,MAA,2026-02-13,05:45:00,12:45:00,PT7H,210.10,EUR,AI,1
BLR,CCU,2026-02-13,08:25:00,14:30:00,PT6H5M,120.63,EUR,AI,1
BLR,CCU,2026-02-13,00:10:00,09:30:00,PT9H20M,120.63,EUR,AI,1
BLR,CCU,2026-02-13,22:45:00,09:30:00,PT10H45M,120.63,EUR,AI,1
BLR,CCU,2026-02-13,10:30:00,16:50:00,PT6H20M,120.63,EUR,AI,1
BLR,CCU,2026-02-13,09:10:00,16:50:00,PT7H40M,120.63,EUR,AI,1
BLR,CCU,2026-02-13,13:45:00,21:35:00,PT7H50M,120.63,EUR,AI,1
BLR,CCU,2026-02-13,13:45:00,20:10:00,PT6H25M,120.63,EUR,AI,1
BLR,CCU,2026-02-13,06:40:00,14:30:00,PT7H50M,120.63,EUR,AI,1
BLR,CCU,2026-02-13,10:30:00,20:10:00,PT9H40M,120.63,EUR,AI,1
BLR,CCU,2026-02-13,18:00:00,20:35:00,PT2H35M,129.80,EUR,GP,0
BLR,CCU,2026-02-13,11:50:00,18:05:00,PT6H15M,137.15,EUR,AI,1
BLR,CCU,2026-02-13,13:30:00,19:45:00,PT6H15M,137.15,EUR,AI,1
BLR,CCU,2026-02-13,22:00:00,04:15:00,PT6H15M,137.15,EUR,AI,1
BLR,CCU,2026-02-13,22:30:00,09:00:00,PT10H30M,137.15,EUR,AI,1
BLR,CCU,2026-02-13,22:00:00,09:00:00,PT11H,137.15,EUR,AI,1
BLR,CCU,2026-02-13,22:30:00,09:45:00,PT11H15M,137.15,EUR,AI,1
BLR,CCU,2026-02-13,17:45:00,00:10:00,PT6H25M,137.15,EUR,AI,1
BLR,CCU,2026-02-13,11:10:00,18:05:00,PT6H55M,137.15,EUR,AI,1
BLR,CCU,2026-02-13,16:00:00,23:30:00,PT7H30M,137.15,EUR,AI,1
BLR,CCU,2026-02-13,15:30:00,23:30:00,PT8H,137.15,EUR,AI,1
BLR,CCU,2026-02-13,20:35:00,04:15:00,PT7H40M,137.15,EUR,AI,1
BLR,CCU,2026-02-13,11:50:00,19:45:00,PT7H55M,137.15,EUR,AI,1
BLR,CCU,2026-02-13,16:00:00,00:10:00,PT8H10M,137.15,EUR,AI,1
BLR,CCU,2026-02-13,05:45:00,11:55:00,PT6H10M,142.90,EUR,AI,1
BLR,CCU,2026-02-13,13:55:00,20:30:00,PT6H35M,142.90,EUR,AI,1
BLR,CCU,2026-02-13,08:00:00,15:05:00,PT7H5M,142.90,EUR,AI,1
BLR,CCU,2026-02-13,07:00:00,15:05:00,PT8H5M,142.90,EUR,AI,1
BLR,CCU,2026-02-13,14:15:00,20:30:00,PT6H15M,168.10,EUR,AI,1
BLR,CCU,2026-02-13,22:30:00,09:00:00,PT10H30M,222.89,EUR,HR,1
BLR,CCU,2026-02-13,22:30:00,00:40:00,PT26H10M,222.89,EUR,HR,1
BLR,CCU,2026-02-13,05:55:00,09:00:00,PT27H5M,222.89,EUR,HR,1
BLR,CCU,2026-02-13,05:55:00,00:40:00,PT18H45M,260.69,EUR,HR,1
BLR,HYD,2026-02-13,19:45:00,21:00:00,PT1H15M,93.93,EUR,HR,0
BLR,HYD,2026-02-13,20:10:00,21:10:00,PT1H,97.12,EUR,AI,0
BLR,HYD,2026-02-13,10:30:00,16:30:00,PT6H,111.40,EUR,AI,1
BLR,HYD,2026-02-13,00:10:00,07:25:00,PT7H15M,111.40,EUR,AI,1
BLR,HYD,2026-02-13,09:20:00,10:20:00,PT1H,111.82,EUR,AI,0
BLR,HYD,2026-02-13,13:35:00,14:55:00,PT1H20M,111.82,EUR,AI,0
BLR,HYD,2026-02-13,10:30:00,17:35:00,PT7H5M,112.45,EUR,AI,1
BLR,HYD,2026-02-13,00:10:00,08:40:00,PT8H30M,112.45,EUR,AI,1
BLR,HYD,2026-02-13,13:45:00,21:40:00,PT7H55M,113.50,EUR,AI,1
BLR,HYD,2026-02-13,09:10:00,16:30:00,PT7H20M,114.55,EUR,AI,1
BLR,HYD,2026-02-13,09:10:00,17:35:00,PT8H25M,114.55,EUR,AI,1
BLR,HYD,2026-02-13,13:45:00,19:35:00,PT5H50M,116.65,EUR,AI,1
BLR,HYD,2026-02-13,17:55:00,00:05:00,PT6H10M,121.90,EUR,AI,1
BLR,HYD,2026-02-13,06:40:00,11:35:00,PT4H55M,126.10,EUR,AI,1
BLR,HYD,2026-02-13,22:45:00,07:25:00,PT8H40M,126.10,EUR,AI,1
BLR,HYD,2026-02-13,22:45:00,08:40:00,PT9H55M,126.10,EUR,AI,1
BLR,HYD,2026-02-13,06:40:00,12:30:00,PT5H50M,127.15,EUR,AI,1
BLR,HYD,2026-02-13,19:20:00,00:05:00,PT4H45M,130.30,EUR,AI,1
BLR,AMD,2026-02-13,10:30:00,16:20:00,PT5H50M,65.20,EUR,AI,1
BLR,AMD,2026-02-13,00:10:00,06:50:00,PT6H40M,65.20,EUR,AI,1
BLR,AMD,2026-02-13,00:10:00,07:50:00,PT7H40M,65.20,EUR,AI,1
BLR,AMD,2026-02-13,13:45:00,21:40:00,PT7H55M,65.20,EUR,AI,1
BLR,AMD,2026-02-13,09:10:00,16:20:00,PT7H10M,65.20,EUR,AI,1
BLR,AMD,2026-02-13,13:45:00,19:55:00,PT6H10M,70.45,EUR,AI,1
BLR,AMD,2026-02-13,10:30:00,19:55:00,PT9H25M,70.45,EUR,AI,1
BLR,AMD,2026-02-13,19:45:00,23:55:00,PT4H10M,76.75,EUR,AI,1
BLR,AMD,2026-02-13,22:45:00,06:50:00,PT8H5M,76.75,EUR,AI,1
BLR,AMD,2026-02-13,22:45:00,07:50:00,PT9H5M,76.75,EUR,AI,1
BLR,AMD,2026-02-13,19:20:00,23:55:00,PT4H35M,86.20,EUR,AI,1
BLR,AMD,2026-02-13,13:55:00,21:30:00,PT7H35M,94.60,EUR,AI,1
BLR,AMD,2026-02-13,22:30:00,06:35:00,PT8H5M,94.60,EUR,AI,1
BLR,AMD,2026-02-13,22:00:00,06:35:00,PT8H35M,94.60,EUR,AI,1
BLR,AMD,2026-02-13,22:30:00,08:00:00,PT9H30M,94.60,EUR,AI,1
BLR,AMD,2026-02-13,22:00:00,08:00:00,PT10H,94.60,EUR,AI,1
BLR,AMD,2026-02-13,16:00:00,21:40:00,PT5H40M,103.00,EUR,AI,1
BLR,AMD,2026-02-13,16:00:00,22:20:00,PT6H20M,103.00,EUR,AI,1
BLR,AMD,2026-02-13,17:45:00,23:25:00,PT5H40M,103.00,EUR,AI,1
BLR,AMD,2026-02-13,11:10:00,18:00:00,PT6H50M,103.00,EUR,AI,1
BLR,AMD,2026-02-13,15:30:00,21:40:00,PT6H10M,103.00,EUR,AI,1
BLR,AMD,2026-02-13,15:30:00,22:20:00,PT6H50M,103.00,EUR,AI,1
BLR,AMD,2026-02-13,07:00:00,13:05:00,PT6H5M,112.45,EUR,AI,1
BLR,AMD,2026-02-13,07:00:00,15:00:00,PT8H,112.45,EUR,AI,1
BLR,AMD,2026-02-13,11:50:00,18:00:00,PT6H10M,112.45,EUR,AI,1
BLR,AMD,2026-02-13,08:00:00,15:00:00,PT7H,126.10,EUR,AI,1
BLR,AMD,2026-02-13,14:15:00,21:30:00,PT7H15M,150.25,EUR,AI,1
BLR,AMD,2026-02-13,06:40:00,13:05:00,PT6H25M,182.80,EUR,AI,1
BLR,AMD,2026-02-13,05:55:00,23:40:00,PT17H45M,212.39,EUR,HR,1
BLR,AMD,2026-02-13,22:30:00,23:40:00,PT25H10M,212.39,EUR,HR,1
BLR,GOI,2026-02-13,10:00:00,12:00:00,PT2H,70.87,EUR,AI,0
BLR,GOI,2026-02-13,10:30:00,16:50:00,PT6H20M,88.30,EUR,AI,1
BLR,GOI,2026-02-13,09:10:00,16:50:00,PT7H40M,88.30,EUR,AI,1
BLR,GOI,2026-02-13,17:55:00,22:10:00,PT4H15M,96.70,EUR,AI,1
BLR,GOI,2026-02-13,10:30:00,14:50:00,PT4H20M,96.70,EUR,AI,1
BLR,GOI,2026-02-13,09:10:00,14:50:00,PT5H40M,96.70,EUR,AI,1
BLR,GOI,2026-02-13,13:45:00,22:10:00,PT8H25M,96.70,EUR,AI,1
BLR,GOI,2026-02-13,00:10:00,06:30:00,PT6H20M,111.40,EUR,AI,1
BLR,GOI,2026-02-13,22:45:00,06:30:00,PT7H45M,111.40,EUR,AI,1
BLR,GOI,2026-02-13,08:25:00,12:45:00,PT4H20M,130.30,EUR,AI,1
BLR,GOI,2026-02-13,06:40:00,12:45:00,PT6H5M,131.35,EUR,AI,1
BLR,GOI,2026-02-13,16:00:00,00:20:00,PT8H20M,203.58,EUR,AI,1
BLR,GOI,2026-02-13,17:45:00,00:20:00,PT6H35M,205.68,EUR,AI,1
BLR,GOI,2026-02-13,13:55:00,21:20:00,PT7H25M,208.00,EUR,AI,1
BLR,GOI,2026-02-13,07:00:00,14:15:00,PT7H15M,212.20,EUR,AI,1
BLR,GOI,2026-02-13,07:00:00,13:30:00,PT6H30M,226.90,EUR,AI,1
BLR,GOI,2026-02-13,08:00:00,14:15:00,PT6H15M,227.95,EUR,AI,1
BLR,GOI,2026-02-13,14:15:00,21:20:00,PT7H5M,234.25,EUR,AI,1
BLR,GOI,2026-02-13,05:55:00,16:50:00,PT10H55M,245.77,EUR,HR,1
BLR,GOI,2026-02-13,22:30:00,12:10:00,PT13H40M,245.77,EUR,HR,1
BLR,GOI,2026-02-13,22:30:00,16:50:00,PT18H20M,245.77,EUR,HR,1
BLR,COK,2026-02-13,10:30:00,16:05:00,PT5H35M,155.50,EUR,AI,1
BLR,COK,2026-02-13,00:10:00,07:00:00,PT6H50M,155.50,EUR,AI,1
BLR,COK,2026-02-13,00:10:00,09:30:00,PT9H20M,155.50,EUR,AI,1
BLR,COK,2026-02-13,10:30:00,21:15:00,PT10H45M,155.50,EUR,AI,1
BLR,COK,2026-02-13,13:45:00,21:15:00,PT7H30M,156.55,EUR,AI,1
BLR,COK,2026-02-13,09:10:00,16:05:00,PT6H55M,157.60,EUR,AI,1
BLR,COK,2026-02-13,19:45:00,01:55:00,PT6H10M,169.15,EUR,AI,1
BLR,COK,2026-02-13,22:45:00,09:30:00,PT10H45M,169.15,EUR,AI,1
BLR,COK,2026-02-13,21:00:00,01:55:00,PT4H55M,172.30,EUR,AI,1
BLR,COK,2026-02-13,07:00:00,14:35:00,PT7H35M,173.35,EUR,AI,1
BLR,COK,2026-02-13,07:00:00,16:10:00,PT9H10M,173.35,EUR,AI,1
BLR,COK,2026-02-13,11:10:00,19:30:00,PT8H20M,173.35,EUR,AI,1
BLR,COK,2026-02-13,22:30:00,08:10:00,PT9H40M,173.35,EUR,AI,1
BLR,COK,2026-02-13,22:30:00,11:20:00,PT12H50M,173.35,EUR,AI,1
BLR,COK,2026-02-13,22:45:00,07:30:00,PT8H45M,173.35,EUR,AI,1
BLR,COK,2026-02-13,22:00:00,08:10:00,PT10H10M,177.55,EUR,AI,1
BLR,COK,2026-02-13,22:00:00,11:20:00,PT13H20M,177.55,EUR,AI,1
BLR,COK,2026-02-13,11:50:00,19:30:00,PT7H40M,178.60,EUR,AI,1
BLR,COK,2026-02-13,15:30:00,22:20:00,PT6H50M,182.80,EUR,AI,1
BLR,COK,2026-02-13,08:00:00,16:10:00,PT8H10M,189.10,EUR,AI,1
BLR,COK,2026-02-13,05:45:00,12:45:00,PT7H,195.40,EUR,AI,1
MAA,PNQ,2026-02-14,19:10:00,20:50:00,PT1H40M,130.35,EUR,GP,0
MAA,PNQ,2026-02-14,11:20:00,18:05:00,PT6H45M,169.70,EUR,AI,1
MAA,PNQ,2026-02-14,16:55:00,23:05:00,PT6H10M,171.80,EUR,AI,1
MAA,PNQ,2026-02-14,16:00:00,23:05:00,PT7H5M,171.80,EUR,AI,1
MAA,PNQ,2026-02-14,17:30:00,23:50:00,PT6H20M,176.00,EUR,AI,1
MAA,PNQ,2026-02-14,09:50:00,18:05:00,PT8H15M,182.30,EUR,AI,1
MAA,PNQ,2026-02-14,20:40:00,06:30:00,PT9H50M,182.30,EUR,AI,1
MAA,PNQ,2026-02-14,11:20:00,19:50:00,PT8H30M,183.35,EUR,AI,1
MAA,PNQ,2026-02-14,09:50:00,19:50:00,PT10H,195.95,EUR,AI,1
MAA,PNQ,2026-02-14,21:45:00,06:30:00,PT8H45M,197.00,EUR,AI,1
MAA,BOM,2026-02-14,08:00:00,10:00:00,PT2H,85.91,EUR,AI,0
MAA,BOM,2026-02-14,15:45:00,18:00:00,PT2H15M,85.91,EUR,AI,0
MAA,BOM,2026-02-14,06:40:00,09:00:00,PT2H20M,85.91,EUR,AI,0
MAA,BOM,2026-02-14,09:35:00,11:55:00,PT2H20M,85.91,EUR,AI,0
MAA,BOM,2026-02-14,19:50:00,22:10:00,PT2H20M,85.91,EUR,AI,0
MAA,BOM,2026-02-14,11:40:00,14:05:00,PT2H25M,85.91,EUR,AI,0
MAA,BOM,2026-02-14,15:40:00,20:05:00,PT4H25M,120.14,EUR,AI,1
MAA,BOM,2026-02-14,15:40:00,21:30:00,PT5H50M,120.14,EUR,AI,1
MAA,BOM,2026-02-14,07:30:00,12:35:00,PT5H5M,127.49,EUR,AI,1
MAA,BOM,2026-02-14,06:10:00,12:35:00,PT6H25M,209.39,EUR,AI,1
MAA,BOM,2026-02-14,20:40:00,08:20:00,PT11H40M,209.39,EUR,AI,1
MAA,BOM,2026-02-14,20:40:00,04:40:00,PT8H,220.94,EUR,AI,1
MAA,BOM,2026-02-14,21:45:00,08:20:00,PT10H35M,224.09,EUR,AI,1
MAA,BOM,2026-02-14,16:00:00,22:00:00,PT6H,226.19,EUR,AI,1
MAA,BOM,2026-02-14,17:30:00,23:55:00,PT6H25M,226.19,EUR,AI,1
MAA,BOM,2026-02-14,06:10:00,12:00:00,PT5H50M,233.54,EUR,AI,1
MAA,BOM,2026-02-14,11:20:00,17:45:00,PT6H25M,234.59,EUR,AI,1
MAA,BOM,2026-02-14,21:45:00,04:40:00,PT6H55M,234.59,EUR,AI,1
